149,16,956,3
150,16,960,2
151,16,959,1
152,16,957,2
153,16,1516,1
154,16,1519,2
155,16,958,3
156,16,1518,1
157,16,159,2
158,16,654,3
159,17,233,2
160,17,238,2
161,17,232,1
162,18,456,1
163,18,455,2
164,18,454,3
165,19,2039,2
166,19,1303,3
167,19,2038,2
168,19,2035,3
169,19,1294,2
170,19,1299,1
171,19,1300,2
172,19,1301,2
173,20,1255,2
174,20,1254,2
175,20,1570,2
176,20,1263,2
177,20,1259,1
178,20,1256,1
179,21,134,1
180,21,691,2
181,21,686,3
182,21,138,3
183,21,886,1
184,21,890,3
185,21,137,3
186,21,692,1
187,21,892,3
188,22,1561,3
189,22,1555,3
190,22,1562,2
191,22,1560,3
192,22,1556,3
193,22,1558,1
194,22,1557,2
195,22,1563,1
196,23,926,3
197,23,927,2
198,23,929,1
199,23,260,3
200,23,253,3
201,23,928,3
202,23,924,1
203,23,932,2
204,23,259,2
205,23,933,1
206,24,1792,2
207,24,1538,3
208,24,1790,2
209,24,1534,3
210,24,1786,2
211,24,1793,2
212,25,1343,1
213,25,1726,1
214,25,555,1
215,25,1338,2
216,25,1335,3
217,25,1725,1
218,25,559,2
219,26,894,2
220,26,299,2
221,26,295,2
222,26,1653,3
223,26,1651,2
224,26,292,2
225,26,296,2
226,26,1864,3
227,26,902,2
228,26,291,3
229,27,136,3
230,27,1010,1
231,27,1004,3
232,27,1009,3
233,27,87,1
234,28,629,3
235,28,633,1
236,28,625,3
237,28,632,3
238,28,631,1
239,28,630,2
240,28,624,1
241,28,627,2
242,28,626,2
243,28,628,2
244,29,1520,2
245,29,223,1
246,29,227,2
247,29,1652,2
248,29,1649,1
249,29,1650,2
250,29,1514,2
251,29,1651,1
252,30,183,3
253,30,187,2
254,30,184,2
255,30,189,1
256,30,182,3
257,30,188,1
258,30,190,2
259,30,186,1
260,31,61,1
261,31,740,3
262,31,938,2
263,31,63,3
264,31,941,1
265,31,62,3
266,31,743,2
267,31,939,2
268,31,738,3
269,31,737,2
270,31,942,2
271,31,70,3
272,31,67,2
273,31,68,3
274,31,734,1
275,31,937,1
276,31,69,3
277,31,66,1
278,31,936,3
279,31,742,3
280,31,64,1
281,31,940,3
282,31,739,3
283,31,935,3
284,31,934,2
285,31,736,1
286,31,943,3
287,31,735,2
288,32,1609,3
289,32,25,3
290,32,24,1
291,32,1094,2
292,32,1606,1
293,32,28,1
294,32,1608,3
295,32,22,2
296,32,1611,2
297,33,1696,2
298,33,1703,1
299,33,1702,2
300,33,113,1
301,33,111,1
302,33,1694,2
303,34,55,1
304,34,51,3
305,34,53,1
306,34,52,3
307,34,57,2
308,34,60,3
309,34,54,2
310,35,1109,2
311,35,1111,3
312,35,1108,2
313,35,1113,2
314,35,1105,2
315,35,1106,3
316,35,1112,1
317,35,1110,2
318,35,1107,1
319,36,1937,1
320,36,1939,3
321,36,1935,3
322,36,1941,1
323,36,1938,1
324,36,1942,1
325,36,1934,3
326,36,1936,3
327,37,841,1
328,37,817,1
329,38,1165,2
330,38,1169,3
331,38,1145,2
332,38,1146,2
333,38,1164,3
334,38,1166,1
335,38,1173,2
336,38,1151,2
337,38,1152,3
338,38,1147,1
339,38,1148,3
340,38,1149,2
341,38,1150,2
342,38,1144,3
343,38,1168,1
344,38,1167,1
345,38,1170,2
346,38,1172,1
347,38,1171,2
348,38,1153,3
349,39,621,3
350,39,616,2
351,39,622,3
352,39,617,3
353,39,619,2
354,39,1322,1
355,39,1284,2
356,39,623,2
357,39,1315,1
358,39,1289,2
359,40,524,1
360,40,565,3
361,40,532,2
362,40,531,1
363,40,855,3
364,40,863,2
365,40,566,2
366,40,572,2
367,40,526,3
368,40,857,3
369,40,529,2
370,40,533,2
371,41,109,1
372,41,1263,3
373,41,1231,2
374,41,1261,3
375,41,1208,1
376,41,103,3
377,42,1455,1
378,42,937,2
379,42,934,3
380,42,1923,3
381,42,1461,2
382,42,1126,3
383,42,1128,3
384,43,298,1
385,43,364,1
386,43,1976,3
387,43,1974,1
388,43,369,2
389,43,291,3
390,43,1981,2
391,43,299,2
392,43,367,3
393,43,1980,3
394,43,366,1
395,44,295,1
396,44,1328,1
397,44,1330,2
398,44,1325,1
399,44,297,3
400,45,107,3
401,46,1108,3
402,46,1109,3
403,46,1341,1
404,46,1337,3
405,46,841,3
406,47,94,1
407,47,34,2
408,47,1643,2
409,47,1204,1
410,47,1213,1
411,47,95,1
412,47,40,1
413,47,1635,2
414,48,1289,2
415,48,1293,2
416,48,1291,1
417,48,550,3
418,48,549,3
419,48,1288,2
420,48,545,2
421,48,548,2
422,48,547,2
423,48,551,1
424,49,754,1
425,50,774,2
426,50,781,2
427,50,776,1
428,50,779,2
429,50,782,3
430,50,775,1
431,51,287,3
432,52,633,1
433,52,631,1
434,52,625,3
435,52,627,2
436,52,630,3
437,52,632,3
438,52,629,2
439,52,628,3
440,52,626,1
441,53,1683,1
442,53,1675,3
443,53,1681,3
444,53,1682,3
445,53,1678,2
446,53,1677,3
447,53,1679,1
448,54,1043,3
449,54,1039,3
450,54,1040,3
451,54,1037,3
452,54,1035,2
453,55,281,3
454,56,2065,1
455,56,1599,1
456,56,1596,2
457,56,1602,1
458,56,2066,3
459,57,1363,1
460,57,1309,1
461,57,1356,2
462,57,1306,1
463,57,102,1
464,57,104,2
465,57,1361,2
466,57,1310,1
467,57,101,3
468,58,4,3
469,58,2,3
470,58,6,1
471,58,7,1
472,58,9,1
473,58,5,3
474,58,10,3
475,58,8,3
476,58,1,1
477,59,537,1
478,59,542,1
479,59,536,3
480,59,658,1
481,59,662,3
482,59,656,1
483,59,226,2
484,60,354,2
485,60,415,1
486,61,1745,2
487,61,401,3
488,61,1750,3
489,61,405,2
490,62,1402,2
491,62,1396,1
492,62,1397,1
493,62,1400,3
494,62,1395,2
495,62,1403,2
496,62,1399,3
497,62,1401,1
498,62,1394,2
499,63,1024,2
500,63,1155,2
501,63,1030,1
502,63,1157,2
503,63,1026,2
504,63,1032,2
505,63,1025,3
506,64,1543,1
507,64,1897,3
508,64,1183,2
509,64,1542,1
510,64,1541,3
511,64,1182,2
512,64,1175,3
513,64,1534,1
514,64,1538,1
515,65,1196,1
516,65,1203,2
517,65,1195,1
518,65,1026,2
519,65,1033,3
520,65,1032,2
521,65,1024,1
522,65,1028,2
523,65,1197,3
524,65,1201,1
525,66,125,1
526,66,31,3
527,66,128,1
528,66,121,3
529,66,34,3
530,66,122,3
531,66,123,3
532,66,36,3
533,66,124,1
534,66,39,1
535,66,32,1
536,66,38,3
537,66,33,1
538,66,35,3
539,66,40,2
540,66,37,2
541,66,129,2
542,66,127,2
543,66,126,2
544,67,753,1
545,67,746,2
546,67,750,1
547,68,321,2
548,68,654,1
549,68,661,3
550,68,663,3
551,68,1133,2
552,68,1132,2
553,68,329,2
554,68,1129,1
555,68,657,2
556,69,831,2
557,69,826,3
558,69,519,2
559,69,30,2
560,69,825,3
561,69,523,3
562,70,462,2
563,70,466,2
564,70,461,3
565,70,459,2
566,70,457,3
567,70,464,3
568,70,465,3
569,71,1158,3
570,71,2011,2
571,71,2005,3
572,71,876,3
573,71,1156,3
574,71,1155,1
575,71,2004,2
576,71,2008,3
577,71,2010,2
578,71,1159,1
579,71,1157,1
580,71,2007,3
581,71,2012,2
582,71,1161,3
583,72,1236,1
584,72,197,2
585,72,1237,3
586,72,195,3
587,72,1241,3
588,72,196,3
589,72,191,1
590,72,1239,1
591,72,193,1
592,73,1873,2
593,73,311,2
594,73,312,1
595,73,1494,3
596,73,1872,3
597,73,1864,2
598,73,317,1
599,73,313,3
600,73,1497,2
601,73,1496,1
602,73,1501,2
603,73,1503,2
604,73,316,1
605,73,1866,2
606,73,319,1
607,73,1502,2
608,74,1277,1
609,74,1276,2
610,74,1283,1
611,74,1278,3
612,74,699,2
613,74,1280,2
614,74,701,3
615,74,1274,1
616,74,696,2
617,75,1431,3
618,75,1438,3
619,75,1437,2
620,75,1441,3
621,75,1424,1
622,75,1439,1
623,75,1442,1
624,75,1435,2
625,75,1428,3
626,75,1440,3
627,75,1434,3
628,75,1436,2
629,75,1425,1
630,75,1432,3
631,76,255,3
632,76,116,3
633,76,254,1
634,76,258,1
635,76,119,3
636,76,113,2
637,76,252,1
638,76,256,1
639,76,251,2
640,76,257,3
641,76,259,2
642,76,120,1
643,77,982,3
644,77,974,3
645,78,1556,1
646,78,1554,1
647,78,125,1
648,78,121,2
649,78,1561,1
650,78,695,2
651,78,1557,1
652,78,122,3
653,78,123,3
654,78,694,2
655,78,1558,3
656,78,1555,2
657,79,1034,1
658,79,1734,2
659,79,1038,1
660,79,1498,2
661,79,1039,3
662,79,1735,2
663,79,1502,2
664,79,1737,2
665,79,1043,2
666,79,1041,3
667,79,1739,1
668,79,1499,3
669,79,1740,1
670,79,1503,1
671,79,1036,2
672,79,1035,3
673,79,1741,3
674,79,1742,3
675,79,1736,3
676,79,1495,3
677,79,1494,1
678,79,1500,2
679,79,1040,1
680,79,1496,2
681,79,1501,3
682,80,1530,2
683,80,579,3
684,80,583,3
685,80,581,2
686,80,1706,3
687,80,1532,2
688,80,1709,1
689,80,574,1
690,80,1712,1
691,80,578,1
692,80,1708,2
693,80,1531,3
694,80,1525,3
695,80,1533,3
696,80,1707,3
697,80,577,2
698,80,576,2
699,80,580,1
700,80,1526,2
701,80,1704,2
702,80,1527,1
703,80,1524,2
704,80,1705,2
705,80,1710,1
706,80,1528,2
707,80,1529,1
708,80,1713,3
709,80,1711,2
710,81,1383,2
711,81,399,2
712,81,393,2
713,81,1381,3
714,81,400,1
715,81,391,1
716,81,1382,2
717,81,398,2
718,81,1379,3
719,81,396,2
720,81,394,3
721,81,1380,3
722,81,1377,2
723,81,395,3
724,81,392,3
725,81,1374,2
726,81,1375,2
727,81,1378,2
728,82,1658,1
729,82,1304,1
730,82,1313,3
731,82,1663,2
732,82,1662,3
733,82,1744,2
734,82,1305,2
735,82,1309,3
736,82,1747,3
737,82,1656,2
738,82,1660,2
739,82,1753,3
740,83,748,2
741,83,1949,3
742,83,749,2
743,83,747,3
744,83,1948,2
745,83,1951,1
746,83,1953,3
747,83,744,1
748,83,752,1
749,83,746,3
750,83,751,3
751,83,1946,3
752,84,1896,2
753,84,1901,3
754,84,204,2
755,84,210,1
756,84,201,3
757,85,1792,2
758,85,91,2
759,85,98,2
760,85,1790,1
761,85,1791,1
762,85,95,3
763,85,92,3
764,85,1793,2
765,85,1784,3
766,85,94,1
767,85,1787,2
768,85,1789,2
769,85,1786,2
770,85,1788,2
771,85,97,2
772,86,2064,1
773,86,2072,1
774,86,2065,1
775,86,2073,2
776,86,2070,3
777,86,2069,3
778,86,2067,1
779,87,31,3
780,87,1518,3
781,87,37,1
782,87,1523,1
783,87,38,1
784,87,1519,3
785,87,33,2
786,87,1724,2
787,87,1730,1
788,88,187,1
789,88,153,3
790,88,1540,2
791,88,160,1
792,88,183,3
793,89,1944,3
794,89,1949,3
795,89,1700,3
796,89,1701,2
797,89,1697,1
798,89,1948,2
799,89,1698,1
800,89,1953,3
801,89,1950,2
802,90,74,1
803,90,71,3
804,91,1122,3
805,91,1120,3
806,91,1117,2
807,91,1119,1
808,92,1505,3
809,92,1511,1
810,92,940,2
811,92,1509,2
812,92,934,2
813,92,938,2
814,92,943,1
815,92,935,3
816,92,941,2
817,92,1507,3
818,92,942,1
819,93,629,1
820,93,419,3
821,93,744,2
822,93,751,3
823,93,627,2
824,93,750,2
825,93,415,2
826,94,1715,1
827,94,1798,1
828,94,346,2
829,94,1800,3
830,94,1716,1
831,94,345,3
832,94,1803,2
833,94,1718,3
834,94,1802,1
835,94,350,3
836,94,1722,2
837,94,1795,1
838,94,1801,2
839,94,1719,1
840,94,1796,3
841,94,1794,3
842,94,1721,2
843,94,342,2
844,94,1717,2
845,94,1799,1
846,94,1720,3
847,94,348,3
848,94,347,2
849,94,1714,1
850,95,1302,1
851,95,1300,2
852,95,1303,2
853,95,1301,2
854,95,1296,1
855,95,1299,2
856,95,1298,3
857,96,763,1
858,96,759,1
859,96,755,3
860,97,207,1
861,97,605,1
862,97,420,2
863,97,1471,2
864,97,604,3
865,98,1632,3
866,98,1059,3
867,98,1058,3
868,98,1628,2
869,98,1630,2
870,98,1460,3
871,98,1625,1
872,98,1063,3
873,99,644,3
874,100,1508,2
875,100,719,2
876,100,722,2
877,100,715,1
878,100,1507,2
879,100,717,2
880,101,849,1
881,101,535,1
882,101,91,1
883,101,850,3
884,101,848,3
885,101,845,2
886,101,844,1
887,101,538,1
888,101,852,2
889,101,93,1
890,101,853,1
891,101,536,2
892,101,92,1
893,101,534,1
894,101,537,1
895,101,94,3
896,101,96,2
897,101,100,3
898,101,540,1
899,101,98,2
900,102,1720,3
901,103,1465,1
902,104,309,1
903,104,304,1
904,104,302,3
905,104,305,3
906,104,308,3
907,104,1072,2
908,104,1066,2
909,104,1091,1
910,104,1065,3
911,104,1086,2
912,104,1069,1
913,104,1073,3
914,104,303,1
915,104,1070,2
916,104,1088,1
917,104,310,3
918,104,1085,2
919,105,711,3
920,105,706,1
921,105,704,1
922,105,705,3
923,106,813,3
924,106,811,2
925,106,805,3
926,106,806,1
927,106,809,1
928,106,810,1
929,106,807,2
930,106,804,1
931,106,808,2
932,107,1068,3
933,107,1035,2
934,107,779,2
935,107,1071,2
936,107,1073,2
937,107,1042,1
938,107,1067,2
939,107,1043,1
940,107,781,1
941,107,1066,2
942,107,1070,1
943,108,2021,1
944,108,265,2
945,108,261,3
946,108,269,1
947,108,2017,1
948,108,569,1
949,108,266,2
950,108,2019,1
951,108,572,2
952,108,267,2
953,108,2014,2
954,108,263,2
955,109,470,1
956,109,471,3
957,109,475,2
958,110,1024,2
959,110,1027,2
960,110,1026,3
961,110,1028,2
962,110,1029,1
963,110,1032,2
964,110,1033,2
965,111,368,3
966,111,258,2
967,111,370,3
968,111,255,1
969,111,252,3
970,111,1819,3
971,111,366,1
972,111,254,1
973,111,365,1
974,111,1817,2
975,111,1820,1
976,112,1723,1
977,112,1716,3
978,112,1717,3
979,112,1714,2
980,112,1719,2
981,112,1718,3
982,112,1715,2
983,112,1721,3
984,112,1720,1
985,113,161,2
986,113,1888,1
987,113,164,1
988,113,165,3
989,113,166,3
990,113,1893,3
991,113,1885,1
992,113,1889,3
993,113,1887,2
994,113,170,3
995,113,168,2
996,114,166,3
997,114,681,2
998,114,679,1
999,114,682,3
1000,114,683,2
1001,114,162,2
1002,114,676,2
1003,114,678,1
1004,114,164,3
1005,114,163,1
1006,114,170,3
1007,114,165,1
1008,115,854,2
1009,115,858,1
1010,115,128,2
1011,115,1366,1
1012,115,1372,3
1013,115,126,3
1014,116,1222,1
1015,116,1214,1
1016,116,1215,3
1017,116,1221,1
1018,116,1219,3
1019,116,1223,2
1020,116,1216,2
1021,116,1217,1
1022,117,1863,1
1023,117,1855,1
1024,117,1858,3
1025,117,1854,2
1026,117,1453,2
1027,117,1446,2
1028,117,1449,3
1029,117,1452,3
1030,117,1444,2
1031,118,349,3
1032,118,1574,1
1033,118,341,2
1034,118,1575,3
1035,118,1579,3
1036,118,350,1
1037,118,1583,3
1038,118,1577,1
1039,119,1097,1
1040,119,1102,2
1041,119,1099,1
1042,119,1094,1
1043,119,1103,2
1044,119,1095,1
1045,119,1098,1
1046,119,1096,1
1047,119,1101,1
1048,119,1100,1
1049,120,795,2
1050,120,803,1
1051,120,796,3
1052,120,798,2
1053,120,799,3
1054,120,801,1
1055,120,794,3
1056,121,457,2
1057,121,463,1
1058,121,464,1
1059,121,462,1
1060,121,458,1
1061,121,466,3
1062,121,585,3
1063,121,588,2
1064,121,590,1
1065,121,459,3
1066,122,1820,1
1067,122,1819,3
1068,122,1817,2
1069,122,939,2
1070,122,1815,2
1071,123,1252,3
1072,123,633,1
1073,123,627,2
1074,123,1249,3
1075,123,1250,3
1076,123,630,2
1077,123,1829,2
1078,123,628,1
1079,123,1830,3
1080,123,631,2
1081,123,1244,1
1082,123,1247,1
1083,124,691,1
1084,124,690,2
1085,124,1624,2
1086,124,684,1
1087,124,685,1
1088,124,1626,2
1089,124,692,1
1090,124,686,2
1091,124,693,1
1092,124,1628,3
1093,124,689,1
1094,124,1630,3
1095,125,1651,3
1096,125,1281,2
1097,125,1277,2
1098,125,175,2
1099,125,177,1
1100,125,1650,2
1101,126,647,2
1102,126,646,3
1103,126,1037,1
1104,127,1237,1
1105,127,1243,1
1106,127,1241,1
1107,127,1242,1
1108,127,1234,1
1109,127,311,3
1110,127,312,3
1111,127,1235,3
1112,127,1239,2
1113,128,79,3
1114,128,76,1
1115,128,1304,1
1116,128,1607,1
1117,128,75,2
1118,128,78,2
1119,128,1313,3
1120,128,337,1
1121,129,540,2
1122,129,437,2
1123,129,446,1
1124,129,535,2
1125,129,433,2
1126,129,444,2
1127,129,439,3
1128,129,445,2
1129,129,543,3
1130,129,538,1
1131,129,537,3
1132,130,1425,3
1133,130,1429,2
1134,131,1353,1
1135,131,1349,1
1136,131,1348,3
1137,131,1345,3
1138,131,1350,2
1139,132,901,3
1140,132,897,3
1141,132,394,2
1142,132,903,1
1143,132,400,3
1144,132,895,1
1145,132,391,2
1146,132,894,3
1147,132,393,3
1148,132,902,2
1149,133,897,1
1150,133,898,2
1151,133,894,3
1152,133,896,3
1153,133,901,2
1154,133,895,1
1155,134,341,1
1156,134,350,1
1157,134,349,2
1158,134,344,1
1159,134,348,3
1160,134,347,3
1161,134,343,1
1162,134,345,3
1163,134,342,2
1164,135,1599,1
1165,135,1603,3
1166,135,1635,2
1167,135,1638,1
1168,135,579,1
1169,135,576,2
1170,135,1601,2
1171,135,1048,3
1172,135,575,2
1173,135,1598,3
1174,135,1053,2
1175,135,1049,3
1176,136,1873,2
1177,136,1592,2
1178,136,1869,3
1179,136,195,1
1180,137,457,3
1181,137,1655,2
1182,138,1874,1
1183,138,1187,1
1184,138,1190,1
1185,139,627,2
1186,139,632,3
1187,139,624,1
1188,139,633,3
1189,139,626,1
1190,140,170,2
1191,140,875,2
1192,140,1160,1
1193,140,1163,3
1194,140,479,1
1195,140,484,1
1196,140,162,1
1197,140,1161,1
1198,140,881,3
1199,140,168,3
1200,140,1159,1
1201,141,1970,1
1202,141,1965,1
1203,141,1968,1
1204,141,1972,1
1205,141,1971,2
1206,141,1969,1
1207,141,1967,2
1208,141,1966,3
1209,141,1964,3
1210,141,1973,1
1211,142,654,1
1212,142,660,1
1213,142,658,1
1214,142,662,1
1215,142,655,2
1216,142,659,3
1217,143,1322,2
1218,143,1314,2
1219,143,1315,1
1220,143,1601,3
1221,143,1317,3
1222,143,1603,2
1223,143,1598,3
1224,143,1319,3
1225,144,736,2
1226,144,737,1
1227,144,735,1
1228,144,738,2
1229,144,739,2
1230,144,740,1
1231,144,742,1
1232,145,1186,1
1233,145,141,3
1234,146,389,2
1235,146,386,2
1236,146,387,2
1237,146,159,3
1238,146,152,3
1239,146,384,1
1240,146,155,2
1241,146,157,3
1242,146,154,3
1243,146,381,3
1244,146,156,3
1245,147,617,1
1246,147,872,1
1247,147,903,1
1248,147,870,2
1249,147,894,1
1250,147,865,1
1251,147,902,1
1252,147,867,2
1253,148,1217,1
1254,148,413,1
1255,148,411,2
1256,148,1214,1
1257,148,1215,3
1258,148,417,3
1259,148,414,3
1260,148,416,2
1261,148,420,3
1262,149,1227,1
1263,149,1228,1
1264,149,719,1
1265,149,715,2
1266,149,1233,2
1267,149,716,3
1268,149,721,2
1269,150,460,1
1270,150,1989,1
1271,150,459,1
1272,150,1988,3
1273,150,1993,1
1274,150,458,2
1275,150,503,2
1276,151,726,1
1277,151,1647,1
1278,151,728,1
1279,152,222,2
1280,152,683,1
1281,152,834,1
1282,152,675,1
1283,152,679,3
1284,152,677,3
1285,153,1928,2
1286,153,967,3
1287,153,1219,2
1288,153,1218,3
1289,153,1924,2
1290,153,968,3
1291,153,973,2
1292,153,1221,3
1293,153,965,3
1294,153,1929,2
1295,154,1110,1
1296,154,1113,1
1297,154,1042,1
1298,154,1104,1
1299,154,1034,3
1300,154,1111,3
1301,154,1105,3
1302,154,1043,3
1303,154,1112,2
1304,154,1039,1
1305,154,1109,1
1306,154,1036,1
1307,155,1853,3
1308,155,1849,1
1309,155,1851,1
1310,155,1490,3
1311,155,1493,1
1312,155,1489,1
1313,156,1876,2
1314,156,1874,3
1315,157,323,2
1316,157,329,1
1317,157,325,1
1318,157,1243,2
1319,157,1237,3
1320,157,1236,2
1321,158,1410,1
1322,158,1411,2
1323,158,1408,1
1324,158,1345,2
1325,158,1349,1
1326,158,1409,3
1327,158,1407,3
1328,158,1353,2
1329,158,1413,3
1330,158,1351,1
1331,158,1350,1
1332,158,1352,1
1333,158,1404,2
1334,158,1346,2
1335,158,1412,1
1336,158,1344,1
1337,158,1348,1
1338,158,1406,1
1339,158,1347,2
1340,159,1193,2
1341,159,1148,2
1342,159,1192,2
1343,159,965,1
1344,159,1150,3
1345,159,1639,1
1346,159,1190,1
1347,159,966,1
1348,159,1151,1
1349,159,971,2
1350,159,1152,2
1351,160,430,1
1352,160,423,3
1353,160,424,2
1354,160,425,3
1355,160,421,3
1356,160,427,1
1357,160,428,3
1358,161,584,3
1359,161,1158,1
1360,161,585,1
1361,161,1159,3
1362,162,1327,3
1363,162,1325,3
1364,162,680,3
1365,162,675,3
1366,162,682,1
1367,162,678,2
1368,162,681,1
1369,163,832,3
1370,163,824,3
1371,164,2053,3
1372,164,963,1
1373,164,2047,1
1374,164,955,1
1375,164,2044,1
1376,164,2045,2
1377,164,1422,3
1378,164,2046,1
1379,164,1765,1
1380,164,959,2
1381,164,1414,3
1382,165,520,1
1383,165,276,3
1384,165,1802,3
1385,165,1798,2
1386,166,1767,1
1387,166,1768,3
1388,166,1764,3
1389,166,426,1
1390,166,428,1
1391,166,1772,1
1392,167,136,1
1393,167,133,3
1394,167,134,2
1395,168,1073,2
1396,168,1066,2
1397,168,275,2
1398,168,280,2
1399,168,1068,2
1400,168,1072,1
1401,169,1128,3
1402,169,1124,3
1403,169,1127,2
1404,169,605,3
1405,169,1966,3
1406,169,607,2
1407,169,1131,1
1408,169,606,2
1409,169,1965,3
1410,169,1973,2
1411,169,611,2
1412,169,609,3
1413,170,362,2
1414,170,764,3
1415,170,773,1
1416,170,541,1
1417,170,765,1
1418,170,770,2
1419,171,1982,2
1420,171,1974,3
1421,171,1978,1
1422,171,1983,2
1423,171,1980,3
1424,171,1869,2
1425,171,1870,3
1426,171,1865,3
1427,171,1976,1
1428,171,1871,3
1429,172,134,2
1430,172,168,1
1431,172,162,3
1432,172,169,1
1433,172,167,2
1434,172,135,1
1435,173,2008,2
1436,173,2013,2
1437,173,2007,3
1438,174,84,3
1439,174,1630,1
1440,174,1295,1
1441,174,1386,1
1442,174,87,2
1443,174,1300,3
1444,174,1631,1
1445,174,1624,2
1446,175,998,2
1447,175,702,3
1448,175,701,2
1449,175,1586,2
1450,175,1002,2
1451,175,997,2
1452,175,695,1
1453,175,1589,2
1454,175,698,1
1455,175,699,3
1456,175,1588,1
1457,176,225,2
1458,176,384,2
1459,176,383,1
1460,176,230,1
1461,176,386,3
1462,176,385,3
1463,176,226,3
1464,176,388,2
1465,176,390,1
1466,176,228,2
1467,176,382,3
1468,176,229,2
1469,176,221,1
1470,176,223,2
1471,176,381,1
1472,176,224,2
1473,176,387,1
1474,177,2047,3
1475,177,2051,2
1476,177,2046,1
1477,177,1551,1
1478,177,2045,2
1479,177,1985,3
1480,177,2049,3
1481,177,1548,2
1482,177,1989,1
1483,178,334,1
1484,178,128,2
1485,178,660,3
1486,178,657,3
1487,178,130,2
1488,178,333,2
1489,178,331,3
1490,178,123,1
1491,178,340,1
1492,178,125,1
1493,178,121,1
1494,178,332,1
1495,179,713,2
1496,179,711,1
1497,179,267,1
1498,179,268,3
1499,179,263,3
1500,179,708,1
1501,180,51,1
1502,180,55,2
1503,180,1829,1
1504,180,1827,3
1505,180,58,1
1506,180,54,3
1507,180,52,2
1508,180,57,1
1509,180,1826,3
1510,180,56,2
1511,180,1832,2
1512,180,60,1
1513,181,55,2
1514,181,1033,2
1515,181,1028,3
1516,181,1026,1
1517,181,1024,3
1518,181,51,1
1519,181,54,2
1520,181,1030,3
1521,181,1025,1
1522,181,60,3
1523,181,1032,3
1524,182,1665,1
1525,182,1205,2
1526,182,251,1
1527,182,1212,1
1528,182,1671,2
1529,182,260,1
1530,182,1209,3
1531,182,1667,1
1532,182,1672,2
1533,182,1669,3
1534,182,1207,3
1535,182,1670,2
1536,182,1213,2
1537,182,1210,1
1538,182,1204,3
1539,182,254,1
1540,183,1386,1
1541,183,646,3
1542,183,1385,2
1543,183,630,2
1544,183,624,2
1545,183,879,1
1546,183,1392,2
1547,183,874,1
1548,183,631,2
1549,183,1391,1
1550,183,1390,1
1551,184,1423,2
1552,184,1417,3
1553,184,1422,2
1554,184,1414,2
1555,184,2054,1
1556,184,1419,1
1557,184,2059,1
1558,184,2062,1
1559,184,1415,1
1560,184,2063,1
1561,184,2057,1
1562,184,2058,1
1563,185,1487,3
1564,185,1493,2
1565,185,2020,1
1566,185,1484,2
1567,185,2023,3
1568,185,1702,2
1569,185,1699,1
1570,185,1491,3
1571,185,1703,2
1572,185,1488,1
1573,185,2019,1
1574,185,2014,2
1575,186,41,2
1576,186,715,3
